year,date,plant_id,plant_id_raw,group,manual_csv,growth_source,photo_raw,sensor_raw,target,target_source_file,target_source_sheet,target_source_id,target_rows_aggregated,id_mapping_method,tab__lai,tab__ldw,tab__leaf_angle,tab__leaf_area,tab__leaf_length,tab__leaf_width,tab__lna,tab__lnc,tab__ndvi,tab__number_of_leaves,tab__plant_height,tab__rvi,tab__stem_diameter
2024,2024-10-16,L621,L621,2024_L621,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/511,611/1729037710_1729037464_4.jpg;images/511,611/1729044929_1729044663_4.jpg;images/511,611/1729059318_1729059064_4.jpg;images/511,611/1729066471_1729066264_4.jpg",../data.csv,0.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L621,1.0,exact,1.32,0.07,,,47.0,26.0,0.2,2.8,0.38,,122.0,3.19,12.0
2024,2024-10-16,L622,L622,2024_L622,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/511,611/1729037710_1729037464_4.jpg;images/511,611/1729044929_1729044663_4.jpg;images/511,611/1729059318_1729059064_4.jpg;images/511,611/1729066471_1729066264_4.jpg",../data.csv,267.75,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L622,1.0,exact,1.63,0.07,,,46.0,36.0,0.15,2.29,0.39,,145.0,2.81,13.0
2024,2024-10-16,L623,L623,2024_L623,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/511,611/1729037710_1729037464_4.jpg;images/511,611/1729044929_1729044663_4.jpg;images/511,611/1729059318_1729059064_4.jpg;images/511,611/1729066471_1729066264_4.jpg",../data.csv,482.16,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L623,1.0,exact,1.05,0.06,,,42.0,34.0,0.11,1.74,0.38,,138.0,1.99,11.0
2024,2024-10-16,R517,R517,2024_R517,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/517,617/1729059534_1729059104_5.jpg;images/517,617/1729066695_1729066304_5.jpg;images/517,617/1729124347_1729123903_5.jpg;images/517,617/1729131566_1729131106_5.jpg",../data.csv,892.5,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R517,1.0,exact,1.83,0.07,,,37.0,36.0,0.16,2.26,0.4,,128.0,2.99,14.0
2024,2024-10-16,R518,R518,2024_R518,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/517,617/1729059534_1729059104_5.jpg;images/517,617/1729066695_1729066304_5.jpg;images/517,617/1729124347_1729123903_5.jpg;images/517,617/1729131566_1729131106_5.jpg",../data.csv,393.75,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R518,1.0,exact,1.62,0.07,,,41.0,40.0,0.14,2.66,0.33,,135.0,2.4,11.0
2024,2024-10-16,R519,R519,2024_R519,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/517,617/1729059534_1729059104_5.jpg;images/517,617/1729066695_1729066304_5.jpg;images/517,617/1729124347_1729123903_5.jpg;images/517,617/1729131566_1729131106_5.jpg",../data.csv,565.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R519,1.0,exact,1.41,0.06,,,42.0,39.0,0.13,2.48,0.37,,148.0,2.82,10.0
2024,2024-10-16,R527,R527,2024_R527,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/517,617/1729059534_1729059104_5.jpg;images/517,617/1729066695_1729066304_5.jpg;images/517,617/1729124347_1729123903_5.jpg;images/517,617/1729131566_1729131106_5.jpg",../data.csv,487.49,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R527,1.0,exact,1.58,0.06,,,43.0,39.0,0.12,2.07,0.42,,124.0,1.62,11.0
2024,2024-10-16,R528,R528,2024_R528,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/517,617/1729059534_1729059104_5.jpg;images/517,617/1729066695_1729066304_5.jpg;images/517,617/1729124347_1729123903_5.jpg;images/517,617/1729131566_1729131106_5.jpg",../data.csv,926.52,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R528,1.0,exact,1.17,0.07,,,53.0,28.0,0.14,2.29,0.52,,154.0,2.42,12.0
2024,2024-10-16,R529,R529,2024_R529,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/517,617/1729059534_1729059104_5.jpg;images/517,617/1729066695_1729066304_5.jpg;images/517,617/1729124347_1729123903_5.jpg;images/517,617/1729131566_1729131106_5.jpg",../data.csv,630.41,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R529,1.0,exact,1.64,0.07,,,34.0,33.0,0.22,2.02,0.43,,145.0,2.74,10.0
2024,2024-10-16,R617,R617,2024_R617,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/517,617/1729059534_1729059104_5.jpg;images/517,617/1729066695_1729066304_5.jpg;images/517,617/1729124347_1729123903_5.jpg;images/517,617/1729131566_1729131106_5.jpg",../data.csv,1021.25,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R617,1.0,exact,1.22,0.06,,,35.0,34.0,0.14,1.96,0.35,,143.0,2.2,10.0
2024,2024-10-16,R618,R618,2024_R618,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/517,617/1729059534_1729059104_5.jpg;images/517,617/1729066695_1729066304_5.jpg;images/517,617/1729124347_1729123903_5.jpg;images/517,617/1729131566_1729131106_5.jpg",../data.csv,1031.25,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R618,1.0,exact,1.87,0.08,,,42.0,23.0,0.19,2.55,0.6,,123.0,2.83,13.0
2024,2024-10-16,CK25,CK25,2024_CK25,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,679.38,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,CK25,1.0,exact,1.71,0.07,,,45.0,39.0,0.13,2.16,0.32,,131.0,2.13,14.0
2024,2024-10-16,CK26,CK26,2024_CK26,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,831.42,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,CK26,1.0,exact,1.47,0.07,,,37.0,24.0,0.13,2.1,0.37,,100.0,2.44,14.0
2024,2024-10-16,R414,R414,2024_R414,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,583.35,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R414,1.0,exact,1.33,0.07,,,44.0,38.0,0.13,1.68,0.38,,119.0,2.41,15.0
2024,2024-10-16,R415,R415,2024_R415,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,0.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R415,1.0,exact,1.4,0.06,,,36.0,20.0,0.15,1.14,0.55,,133.0,1.81,13.0
2024,2024-10-16,R416,R416,2024_R416,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,724.15,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R416,1.0,exact,1.52,0.07,,,32.0,17.0,0.19,2.96,0.43,,126.0,2.03,10.0
2024,2024-10-16,R424,R424,2024_R424,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,612.48,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R424,1.0,exact,1.39,0.07,,,48.0,33.0,0.16,2.08,0.26,,110.0,2.44,14.0
2024,2024-10-16,R425,R425,2024_R425,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,390.72,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R425,1.0,exact,1.65,0.06,,,41.0,28.0,0.15,2.21,0.32,,134.0,2.55,12.0
2024,2024-10-16,R426,R426,2024_R426,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,574.77,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R426,1.0,exact,1.3,0.06,,,37.0,29.0,0.13,2.53,0.36,,145.0,2.66,13.0
2024,2024-10-16,R316,R316,2024_R316,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,366.65,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R316,1.0,exact,1.64,0.07,,,42.0,30.0,0.17,2.01,0.53,,103.0,2.5,12.0
2024,2024-10-16,R324,R324,2024_R324,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,373.8,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R324,1.0,exact,1.63,0.06,,,45.0,28.0,0.14,2.35,0.41,,105.0,1.79,13.0
2024,2024-10-16,R325,R325,2024_R325,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,812.165,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R325,1.0,exact,1.1,0.08,,,42.0,34.0,0.13,2.5,0.42,,129.0,3.06,10.0
2024,2024-10-16,R326,R326,2024_R326,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,588.03,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R326,1.0,exact,1.56,0.06,,,40.0,22.0,0.09,1.72,0.34,,133.0,2.09,10.0
2024,2024-10-16,CK14,CK14,2024_CK14,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,820.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,CK14,1.0,exact,1.0,0.06,,,38.0,32.0,0.14,2.34,0.4,,126.0,2.37,15.0
2024,2024-10-16,CK15,CK15,2024_CK15,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,464.25,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,CK15,1.0,exact,1.63,0.07,,,35.0,30.0,0.2,2.79,0.44,,120.0,2.28,16.0
2024,2024-10-16,CK16,CK16,2024_CK16,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,536.65,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,CK16,1.0,exact,1.75,0.08,,,42.0,28.0,0.16,1.29,0.52,,117.0,3.28,15.0
2024,2024-10-16,CK24,CK24,2024_CK24,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/14,414/1729059383_1729059064_4.jpg;images/14,414/1729066561_1729066264_4.jpg;images/14,414/1729124189_1729123864_4.jpg;images/14,414/1729131407_1729131064_4.jpg",../data.csv,613.025,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,CK24,1.0,exact,1.61,0.07,,,33.0,36.0,0.17,2.75,0.48,,108.0,2.78,11.0
2024,2024-10-16,R2110,R2110,2024_R2110,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,491.25,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R2110,1.0,exact,1.11,0.07,,,33.0,19.0,0.13,2.02,0.36,,106.0,2.72,12.0
2024,2024-10-16,R2111,R2111,2024_R2111,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,973.5,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R2111,1.0,exact,1.16,0.07,,,40.0,18.0,0.14,2.21,0.44,,140.0,2.26,12.0
2024,2024-10-16,R2112,R2112,2024_R2112,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,765.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R2112,1.0,exact,1.69,0.07,,,59.0,42.0,0.12,1.69,0.17,,139.0,2.26,13.0
2024,2024-10-16,R2210,R2210,2024_R2210,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,322.16,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R2210,1.0,exact,1.49,0.06,,,32.0,30.0,0.16,1.86,0.39,,111.0,2.65,11.0
2024,2024-10-16,R2211,R2211,2024_R2211,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,620.36,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R2211,1.0,exact,1.89,0.06,,,27.0,26.0,0.14,2.33,0.14,,138.0,3.46,11.0
2024,2024-10-16,R2212,R2212,2024_R2212,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,649.35,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R2212,1.0,exact,1.23,0.07,,,45.0,36.0,0.17,2.26,0.43,,134.0,1.8,11.0
2024,2024-10-16,R314,R314,2024_R314,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,112.5,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R314,1.0,exact,1.59,0.07,,,42.0,31.0,0.15,2.99,0.4,,132.0,2.31,12.0
2024,2024-10-16,R315,R315,2024_R315,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241016.csv,csv,"images/2110,314/1729045305_1729044754_6.jpg;images/2110,314/1729059666_1729059148_6.jpg;images/2110,314/1729066800_1729066345_6.jpg;images/2110,314/1729124481_1729123950_6.jpg",../data.csv,530.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R315,1.0,exact,1.68,0.06,,,39.0,33.0,0.14,1.73,0.46,,121.0,3.13,15.0
2024,2024-10-17,L313,L313,2024_L313,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241017.csv,csv,"images/214,311/1729124262_1729123906_5.jpg;images/214,311/1729131481_1729131109_5.jpg;images/214,311/1729145863_1729145507_5.jpg;images/214,311/1729153003_1729152699_5.jpg",../data.csv,620.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L313,1.0,exact,1.1,0.07,,,47.0,25.0,0.11,2.37,0.42,,141.0,2.49,12.0
2024,2024-10-17,L321,L321,2024_L321,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241017.csv,csv,"images/214,311/1729124262_1729123906_5.jpg;images/214,311/1729131481_1729131109_5.jpg;images/214,311/1729145863_1729145507_5.jpg;images/214,311/1729153003_1729152699_5.jpg",../data.csv,723.58,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L321,1.0,exact,1.4,0.07,,,51.0,42.0,0.13,1.9,0.54,,147.0,2.87,13.0
2024,2024-10-17,L322,L322,2024_L322,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241017.csv,csv,"images/214,311/1729124262_1729123906_5.jpg;images/214,311/1729131481_1729131109_5.jpg;images/214,311/1729145863_1729145507_5.jpg;images/214,311/1729153003_1729152699_5.jpg",../data.csv,685.44,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L322,1.0,exact,1.96,0.07,,,37.0,30.0,0.11,1.95,0.37,,126.0,2.52,11.0
2024,2024-10-17,L323,L323,2024_L323,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241017.csv,csv,"images/214,311/1729124262_1729123906_5.jpg;images/214,311/1729131481_1729131109_5.jpg;images/214,311/1729145863_1729145507_5.jpg;images/214,311/1729153003_1729152699_5.jpg",../data.csv,644.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L323,1.0,exact,1.49,0.06,,,34.0,25.0,0.12,2.41,0.34,,126.0,1.94,9.0
